"screen_name";"name";"sub_category";"category";"ofstate";"numFollowers";"numFollowing"
"Almypal11";"Almypal11";"";"";"";0;0
"ALNewsNetwork";"ALNewsNetwork";"";"";"";0;0
"ALnewswire";"ALnewswire";"";"";"";0;0
"alroker";"alroker";"";"";"";0;0
"ALSenateDems";"ALSenateDems";"democrat";"senate_group";"Alabama";1670;915
"AltDaily";"AltDaily";"";"";"";0;0
"AltonaMS";"AltonaMS";"";"";"";0;0
"alupino9";"alupino9";"";"";"";0;0
"aluthern";"aluthern";"";"";"";0;0
"Alvarado4Senate";"Alvarado4Senate";"";"";"";0;0
"AlvesAA";"AlvesAA";"";"";"";0;0
"AlvinChipmunk00";"AlvinChipmunk00";"";"";"";0;0
"alweaver22";"alweaver22";"";"";"";0;0
"AlyseGalvin";"AlyseGalvin";"";"";"";0;0
"AlyssaLEbel";"AlyssaLEbel";"";"";"";0;0
"alzassociation";"alzassociation";"";"";"";0;0
"ALZCentralOhio";"ALZCentralOhio";"";"";"";0;0
"Al_Humphreys";"Al_Humphreys";"";"";"";0;0
"AmalieNash";"AmalieNash";"";"";"";0;0
"amanbatheja";"amanbatheja";"";"";"";0;0
"amanda4kansas";"amanda4kansas";"";"";"";0;0
"amandabarren";"amandabarren";"";"";"";0;0
"AmandaBrink";"AmandaBrink";"";"";"";0;0
"amandacarpenter";"amandacarpenter";"";"";"";0;0
"AmandaCCoyne";"AmandaCCoyne";"";"";"";0;0
"amandadecadenet";"amandadecadenet";"";"";"";0;0
"amandamcgillNE";"amandamcgillNE";"";"";"";0;0
"AmandaMilkovits";"AmandaMilkovits";"";"";"";0;0
"amandapeacher";"amandapeacher";"";"";"";0;0
"AmandaRenteria";"AmandaRenteria";"";"";"";0;0
"amanda_m_macias";"amanda_m_macias";"";"";"";0;0
"AmarisCastillo";"AmarisCastillo";"";"";"";0;0
"amazon";"amazon";"";"";"";0;0
"AmbDennisRoss";"AmbDennisRoss";"";"";"";0;0
"amberleaton";"amberleaton";"";"";"";0;0
"AMBichotte";"AMBichotte";"";"";"";0;0
"ambofgrain";"ambofgrain";"";"";"";0;0
"ambrosebdwyer";"ambrosebdwyer";"";"";"";0;0
"amcafee";"amcafee";"";"";"";0;0
"amckayKS";"amckayKS";"";"";"";0;0
"AmDiabetesAssn";"AmDiabetesAssn";"";"";"";0;0
"AMdoughman";"AMdoughman";"";"";"";0;0
"AmeenaRasheed";"AmeenaRasheed";"";"";"";0;0
"AmeliaArvesen";"AmeliaArvesen";"";"";"";0;0
"AmeliaHammy";"AmeliaHammy";"";"";"";0;0
"Amelia_Oly";"Amelia_Oly";"";"";"";0;0
"AmerAcadPeds";"AmerAcadPeds";"";"";"";0;0
"AmericanAir";"AmericanAir";"";"";"";0;0
"AmericanAsPie";"AmericanAsPie";"";"";"";0;0
"AmericanCRs";"AmericanCRs";"";"";"";0;0
"AmericaNewsroom";"AmericaNewsroom";"";"";"";0;0
"americanwoolen";"americanwoolen";"";"";"";0;0
"American_Bridge";"American_Bridge";"";"";"";0;0
"American_Heart";"American_Heart";"";"";"";0;0
"america_trump";"america_trump";"";"";"";0;0
"ameriflames";"ameriflames";"";"";"";0;0
"amer_pharoah";"amer_pharoah";"";"";"";0;0
"Amielou79";"Amielou79";"";"";"";0;0
"amnesty";"amnesty";"";"";"";0;0
"AmodeiForNevada";"AmodeiForNevada";"";"";"";0;0
"amprog";"amprog";"";"";"";0;0
"Amtrak";"Amtrak";"";"";"";0;0
"amurph";"amurph";"";"";"";0;0
"amwheeland";"amwheeland";"";"";"";0;0
"AmyAHarder";"AmyAHarder";"";"";"";0;0
"AmyAndrewsFOX2";"AmyAndrewsFOX2";"";"";"";0;0
"AmyBartner";"AmyBartner";"";"";"";0;0
"AmyBHaneline";"AmyBHaneline";"";"";"";0;0
"amybwang";"amybwang";"";"";"";0;0
"amychozick";"amychozick";"";"";"";0;0
"amyellisnutt";"amyellisnutt";"";"";"";0;0
"amyewalter";"amyewalter";"";"";"";0;0
"amyfiscus";"amyfiscus";"";"";"";0;0
"AmyForliti";"AmyForliti";"";"";"";0;0
"AmyKDacey";"AmyKDacey";"";"";"";0;0
"amyklobuchar";"amyklobuchar";"";"";"";0;0
"AmyOliverShow";"AmyOliverShow";"";"";"";0;0
"amyrchapman";"amyrchapman";"";"";"";0;0
"AmyReneeLeiker";"AmyReneeLeiker";"";"";"";0;0
"AmyRunyonHarms";"AmyRunyonHarms";"";"";"";0;0
"amysrosenberg";"amysrosenberg";"";"";"";0;0
"amy_ajsherd";"amy_ajsherd";"";"";"";0;0
"amy_hollyfield";"amy_hollyfield";"";"";"";0;0
"AnabelAbarca";"AnabelAbarca";"";"";"";0;0
"Anagram2112";"Anagram2112";"";"";"";0;0
"analieseeicher";"analieseeicher";"";"";"";0;0
"anamariecox";"anamariecox";"";"";"";0;0
"anappleton";"anappleton";"";"";"";0;0
"ANCA_WR";"ANCA_WR";"";"";"";0;0
"AnchChamber";"AnchChamber";"";"";"";0;0
"anchoredinn";"anchoredinn";"";"";"";0;0
"andersoncooper";"andersoncooper";"";"";"";0;0
"AndersonDrew";"AndersonDrew";"";"";"";0;0
"AndersonU";"AndersonU";"";"";"";0;0
"andifergu";"andifergu";"";"";"";0;0
"andipetempls";"andipetempls";"";"";"";0;0
"AndoverSchools";"AndoverSchools";"";"";"";0;0
"AndraDayMusic";"AndraDayMusic";"";"";"";0;0
"AndreaDomanick";"AndreaDomanick";"";"";"";0;0
"AndreaDrusch";"AndreaDrusch";"";"";"";0;0
"AndreaEger";"AndreaEger";"";"";"";0;0
"AndreaFaythe";"AndreaFaythe";"";"";"";0;0
"AndreaSCousins";"AndreaSCousins";"";"";"";0;0
"AndreaTantaros";"AndreaTantaros";"";"";"";0;0
"andrea_manea";"andrea_manea";"";"";"";0;0
"AndreBauer";"AndreBauer";"";"";"";0;0
"andreeball";"andreeball";"";"";"";0;0
"AndresViglucci";"AndresViglucci";"";"";"";0;0
"andrewariley";"andrewariley";"";"";"";0;0
"andrewarkills";"andrewarkills";"";"";"";0;0
"AndrewBach18";"AndrewBach18";"";"";"";0;0
"andrewboxford";"andrewboxford";"";"";"";0;0
"andrewbr0000";"andrewbr0000";"";"";"";0;0
"AndrewChrome";"AndrewChrome";"";"";"";0;0
"AndrewCieslak";"AndrewCieslak";"";"";"";0;0
"AndrewCMcCarthy";"AndrewCMcCarthy";"";"";"";0;0
"AndrewGillum";"AndrewGillum";"";"";"";0;0
"AndrewGumbel";"AndrewGumbel";"";"";"";0;0
"AndrewHansell";"AndrewHansell";"";"";"";0;0
"AndrewJTobias";"AndrewJTobias";"";"";"";0;0
"AndrewKirell";"AndrewKirell";"";"";"";0;0
"AndrewKnittle";"AndrewKnittle";"";"";"";0;0
"AndrewNBCNews";"AndrewNBCNews";"";"";"";0;0
"AndrewOHazard";"AndrewOHazard";"";"";"";0;0
"andrewperezdc";"andrewperezdc";"";"";"";0;0
"andrewsiff4NY";"andrewsiff4NY";"";"";"";0;0
"AndrewStilesUSA";"AndrewStilesUSA";"";"";"";0;0
"andrewtheen";"andrewtheen";"";"";"";0;0
"AndrewWeiland";"AndrewWeiland";"";"";"";0;0
"AndrewWMullins";"AndrewWMullins";"";"";"";0;0
"andrew_gardner";"andrew_gardner";"";"";"";0;0
"Andrew_Loposser";"Andrew_Loposser";"";"";"";0;0
"andyaholt";"andyaholt";"";"";"";0;0
"AndyBerke";"AndyBerke";"";"";"";0;0
"andybiggs4az";"andybiggs4az";"";"";"";0;0
"andybillig";"andybillig";"";"";"";0;0
"andyblunt";"andyblunt";"";"";"";0;0
"AndyFoxWAVY";"AndyFoxWAVY";"";"";"";0;0
"AndyHolt4TN";"AndyHolt4TN";"";"";"";0;0
"andyjayhawk";"andyjayhawk";"";"";"";0;0
"AndyKiersz";"AndyKiersz";"";"";"";0;0
"AndyKroll";"AndyKroll";"";"";"";0;0
"AndyLeavitt";"AndyLeavitt";"";"";"";0;0
"andylocal";"andylocal";"";"";"";0;0
"AndyMarlette";"AndyMarlette";"";"";"";0;0
"andymarso";"andymarso";"";"";"";0;0
"andymater";"andymater";"";"";"";0;0
"AndyMoffit";"AndyMoffit";"";"";"";0;0
"AndyMukk";"AndyMukk";"";"";"";0;0
"andyovergaard";"andyovergaard";"";"";"";0;0
"AndyRose12";"AndyRose12";"";"";"";0;0
"andyroth";"andyroth";"";"";"";0;0
"AndyShain";"AndyShain";"";"";"";0;0
"AndySher1";"AndySher1";"";"";"";0;0
"andytadlock";"andytadlock";"";"";"";0;0
"andy_abeyta";"andy_abeyta";"";"";"";0;0
"andy_chow";"andy_chow";"";"";"";0;0
"aneeman";"aneeman";"";"";"";0;0
"AneesaSM";"AneesaSM";"";"";"";0;0
"aneeshswamy";"aneeshswamy";"";"";"";0;0
"Anette144";"Anette144";"";"";"";0;0
"AngAngieAngela";"AngAngieAngela";"";"";"";0;0
"AngelasInk";"AngelasInk";"";"";"";0;0
"AngellsBoise";"AngellsBoise";"";"";"";0;0
"AngelMayReed";"AngelMayReed";"";"";"";0;0
"Angel_Taveras";"Angel_Taveras";"";"";"";0;0
"AngieHolan";"AngieHolan";"";"";"";0;0
"angienuss";"angienuss";"";"";"";0;0
"AngiesList";"AngiesList";"";"";"";0;0
"AngieSteinberg";"AngieSteinberg";"";"";"";0;0
"AngleForSenate";"AngleForSenate";"";"";"";0;0
"AngryNIdaho";"AngryNIdaho";"";"";"";0;0
"angrytodd";"angrytodd";"";"";"";0;0
"AngryTomWolf";"AngryTomWolf";"";"";"";0;0
"angusdav";"angusdav";"";"";"";0;0
"anhelluhh";"";"na";"general";"na";117;124
"AnitaBaffoni";"AnitaBaffoni";"";"";"";0;0
"anitakissee";"anitakissee";"";"";"";0;0
"anitakumar01";"anitakumar01";"";"";"";0;0
"anitere_flores";"anitere_flores";"";"";"";0;0
"AnjaliShastry";"AnjaliShastry";"";"";"";0;0
"AnjeanetteDamon";"AnjeanetteDamon";"";"";"";0;0
"Anjreu";"Anjreu";"";"";"";0;0
"AnnaESanders";"AnnaESanders";"";"";"";0;0
"AnnahBackstrom";"AnnahBackstrom";"";"";"";0;0
"annairbw";"annairbw";"";"";"";0;0
"annamarum";"annamarum";"";"";"";0;0
"annamphillips";"annamphillips";"";"";"";0;0
"annargriff";"annargriff";"";"";"";0;0
"AnnaTovarAZ";"AnnaTovarAZ";"";"";"";0;0
"annawritedraw";"annawritedraw";"";"";"";0;0
"AnnCoulter";"AnnCoulter";"";"";"";0;0
"annebgust";"annebgust";"";"";"";0;0
"annehelen";"annehelen";"";"";"";0;0
"anneryman";"anneryman";"";"";"";0;0
"AnnesLimo";"AnnesLimo";"";"";"";0;0
"annetrujillo7";"annetrujillo7";"";"";"";0;0
"AnnetteJeanne";"AnnetteJeanne";"";"";"";0;0
"AnnetteMagnus";"AnnetteMagnus";"";"";"";0;0
"AnnetteTeijeiro";"AnnetteTeijeiro";"";"";"";0;0
"anne_barbano";"anne_barbano";"";"";"";0;0
"Anne_Savage";"Anne_Savage";"";"";"";0;0
"annfriedman";"annfriedman";"";"";"";0;0
"Annie1221";"Annie1221";"";"";"";0;0
"Annie3033";"Annie3033";"";"";"";0;0
"AnnieCatronKY";"AnnieCatronKY";"";"";"";0;0
"anniekarni";"anniekarni";"";"";"";0;0
"anniekathfox";"anniekathfox";"";"";"";0;0
"AnnieLinskey";"AnnieLinskey";"";"";"";0;0
"annie_zak";"annie_zak";"";"";"";0;0
"AnnLWagner";"AnnLWagner";"";"";"";0;0
"annmariebrok";"annmariebrok";"";"";"";0;0
"AnnStokes55";"AnnStokes55";"";"";"";0;0
"AnnTelnaes";"AnnTelnaes";"";"";"";0;0
"Ann_OLeary";"Ann_OLeary";"";"";"";0;0
"ANR57";"ANR57";"";"";"";0;0
"AntBreach";"AntBreach";"";"";"";0;0
"AntDeRosa";"AntDeRosa";"";"";"";0;0
"AnthonyBrino";"AnthonyBrino";"";"";"";0;0
"AnthonyCannella";"AnthonyCannella";"";"";"";0;0
"anthonyjdefazio";"anthonyjdefazio";"";"";"";0;0
"Anthonykern";"Anthonykern";"";"";"";0;0
"anthonykernAZ";"anthonykernAZ";"";"";"";0;0
"AnthonyQuintano";"AnthonyQuintano";"";"";"";0;0
"anthonyweiner";"anthonyweiner";"";"";"";0;0
"AnthonyWMoll";"AnthonyWMoll";"";"";"";0;0
"anthonyyork49";"anthonyyork49";"";"";"";0;0
"Anthony_itf";"Anthony_itf";"";"";"";0;0
"AntonioFrench";"AntonioFrench";"";"";"";0;0
"Antonio_Caban";"Antonio_Caban";"";"";"";0;0
"aobrien2010";"aobrien2010";"";"";"";0;0
"AOGA";"AOGA";"";"";"";0;0
"aoscott";"aoscott";"";"";"";0;0
"AP";"AP";"";"";"";0;0
"apalmerdc";"apalmerdc";"";"";"";0;0
"APBrianWitte";"APBrianWitte";"";"";"";0;0
"APChristie";"APChristie";"";"";"";0;0
"ApeeW26";"ApeeW26";"";"";"";0;0
"APjdhanna";"APjdhanna";"";"";"";0;0
"APkristenwyatt";"APkristenwyatt";"";"";"";0;0
"apocolipsefg";"apocolipsefg";"";"";"";0;0
"APOConnor";"APOConnor";"";"";"";0;0
"Apple";"Apple";"";"";"";0;0
"Applebome";"Applebome";"";"";"";0;0
"AppleTMBini";"AppleTMBini";"";"";"";0;0
"approject";"approject";"";"";"";0;0
"appstate";"appstate";"";"";"";0;0
"aprilburbank";"aprilburbank";"na";"reporter";"Vermont";2281;1123
"aprildovorany";"aprildovorany";"";"";"";0;0
"AprilRivers11";"AprilRivers11";"";"";"";0;0
"aprn";"aprn";"";"";"";0;0
"APSE_sportmedia";"APSE_sportmedia";"";"";"";0;0
"APStylebook";"APStylebook";"";"";"";0;0
"aptaube";"aptaube";"";"";"";0;0
"APTV";"APTV";"";"";"";0;0
"APWhalen";"APWhalen";"";"";"";0;0
"AP_Interactive";"AP_Interactive";"";"";"";0;0
"AP_Oddities";"AP_Oddities";"";"";"";0;0
"AP_Phuong";"AP_Phuong";"";"";"";0;0
"AP_Planner";"AP_Planner";"";"";"";0;0
"AP_Politics";"AP_Politics";"";"";"";0;0
"aqgress";"aqgress";"";"";"";0;0
"arappeport";"arappeport";"";"";"";0;0
"archcoal";"archcoal";"";"";"";0;0
"AreaMan_";"AreaMan_";"";"";"";0;0
"ArekSarkissian";"ArekSarkissian";"";"";"";0;0
"arelisrhdz";"arelisrhdz";"";"";"";0;0
"argusjellis";"ArgusJellis";"na";"reporter";"SD";1798;332
"argusleader";"argusleader";"";"";"";0;0
"Argus_Joe";"Argus_Joe";"";"";"";0;0
"ariannaijones";"ariannaijones";"";"";"";0;0
"aribadler";"aribadler";"";"";"";0;0
"AriBerman";"AriBerman";"";"";"";0;0
"aricnesbitt";"aricnesbitt";"";"";"";0;0
"aric_chokey";"aric_chokey";"";"";"";0;0
"ArielGuevara93";"ArielGuevara93";"";"";"";0;0
"ariellelb";"ariellelb";"";"";"";0;0
"AriFleischer";"AriFleischer";"";"";"";0;0
"Arightside";"Arightside";"";"";"";0;0
"AriMelber";"AriMelber";"";"";"";0;0
"AriRabinHavt";"AriRabinHavt";"";"";"";0;0
"aritbenie";"aritbenie";"";"";"";0;0
"ArizonaDES";"ArizonaDES";"";"";"";0;0
"ArizonaDOT";"ArizonaDOT";"";"";"";0;0
"ArizonaEA";"ArizonaEA";"";"";"";0;0
"ArizonaLottery";"ArizonaLottery";"";"";"";0;0
"ArizonaNurses";"ArizonaNurses";"";"";"";0;0
"arizonapbs";"arizonapbs";"";"";"";0;0
"arizonarepublic";"arizonarepublic";"";"";"";0;0
"ArizonaSloan";"ArizonaSloan";"";"";"";0;0
"ARizzo44";"ARizzo44";"";"";"";0;0
"ArkaysDesign";"ArkaysDesign";"";"";"";0;0
"ArkEncounter";"ArkEncounter";"";"";"";0;0
"ArlanMeekhof";"ArlanMeekhof";"";"";"";0;0
"ArMA_Docs";"ArMA_Docs";"";"";"";0;0
"ArminRosen";"ArminRosen";"";"";"";0;0
"ArmsteadWV";"ArmsteadWV";"";"";"";0;0
"armstrong_km";"armstrong_km";"";"";"";0;0
"arohr_reporter";"arohr_reporter";"";"";"";0;0
"ArsenioHall";"ArsenioHall";"";"";"";0;0
"ARStrasser";"ARStrasser";"";"";"";0;0
"artcity";"artcity";"";"";"";0;0
"artharding";"artharding";"";"";"";0;0
"ArtheniaJoyner";"ArtheniaJoyner";"";"";"";0;0
"ArthurAllen202";"ArthurAllen202";"";"";"";0;0
"arthurbrooks";"arthurbrooks";"";"";"";0;0
"ArtistKAJ";"ArtistKAJ";"";"";"";0;0
"ArtNorwalk";"ArtNorwalk";"";"";"";0;0
"artrolnick44";"artrolnick44";"";"";"";0;0
"ARWessels";"ARWessels";"";"";"";0;0
"arzE";"arzE";"";"";"";0;0
"AsaHutchinson";"AsaHutchinson";"";"";"";0;0
"AsaJamesSwan";"AsaJamesSwan";"";"";"";0;0
"ASCAtweets";"ASCAtweets";"";"";"";0;0
"aseitzwald";"aseitzwald";"";"";"";0;0
"ASFOfficial";"ASFOfficial";"";"";"";0;0
"ASFried";"ASFried";"";"";"";0;0
"asharock";"asharock";"";"";"";0;0
"AsherTheAllMan";"AsherTheAllMan";"";"";"";0;0
"AshHauenschild";"AshHauenschild";"";"";"";0;0
"AshLeeStrong";"AshLeeStrong";"";"";"";0;0
"AshleyCiandella";"AshleyCiandella";"";"";"";0;0
"AshleyEdam";"AshleyEdam";"";"";"";0;0
"ashleyfeinberg";"ashleyfeinberg";"";"";"";0;0
"AshleyLutz";"AshleyLutz";"";"";"";0;0
"ashleypowers";"ashleypowers";"";"";"";0;0
"AshleyRParker";"AshleyRParker";"";"";"";0;0
"ashleystanford";"ashleystanford";"";"";"";0;0
"AshliWatts";"AshliWatts";"";"";"";0;0
"AshLopezRadio";"AshLopezRadio";"";"";"";0;0
"AshtonMarra";"AshtonMarra";"";"";"";0;0
"asmamk";"asmamk";"";"";"";0;0
"AsmBrianJones";"AsmBrianJones";"";"";"";0;0
"AsmEvanLow";"AsmEvanLow";"";"";"";0;0
"AsmGarcia";"AsmGarcia";"";"";"";0;0
"AsmHarper";"AsmHarper";"";"";"";0;0
"ASMidSouth";"ASMidSouth";"";"";"";0;0
"asmith651";"asmith651";"";"";"";0;0
"asmith83";"asmith83";"";"";"";0;0
"AsmJimCooper";"AsmJimCooper";"";"";"";0;0
"AsmPerea";"AsmPerea";"";"";"";0;0
"AsmReedGusciora";"AsmReedGusciora";"";"";"";0;0
"AsmRocky";"AsmRocky";"";"";"";0;0
"AsmShirleyWeber";"AsmShirleyWeber";"";"";"";0;0
"asoga";"asoga";"";"";"";0;0
"ASonofKansas";"ASonofKansas";"";"";"";0;0
"ASPCA";"ASPCA";"";"";"";0;0
"AssemblyGOP";"AssemblyGOP";"";"";"";0;0
"Assemblywoman27";"Assemblywoman27";"";"";"";0;0
"Astrid_NV";"Astrid_NV";"";"";"";0;0
"ASU";"ASU";"";"";"";0;0
"ASUBUZZ";"ASUBUZZ";"";"";"";0;0
"asueducation";"asueducation";"";"";"";0;0
"ASUN_UNL";"ASUN_UNL";"";"";"";0;0
"asuozzo";"asuozzo";"";"";"";0;0
"ASURepublicans";"ASURepublicans";"";"";"";0;0
"ASU_Dems";"ASU_Dems";"";"";"";0;0
"ASwoyer";"ASwoyer";"";"";"";0;0
"aterkel";"aterkel";"";"";"";0;0
"AthertonKD";"AthertonKD";"";"";"";0;0
"ATHOMEINBKLYN";"ATHOMEINBKLYN";"";"";"";0;0
"Athyrius";"Athyrius";"";"";"";0;0
"atippins";"atippins";"";"";"";0;0
"ATLairport";"ATLairport";"";"";"";0;0
"AtlantaMagazine";"AtlantaMagazine";"";"";"";0;0
"atlemar";"atlemar";"";"";"";0;0
"ATLStreetsAlive";"ATLStreetsAlive";"";"";"";0;0
"AtlTacoFest";"AtlTacoFest";"";"";"";0;0
"ATLWatershed";"ATLWatershed";"";"";"";0;0
"atomicrick1";"atomicrick1";"";"";"";0;0
"atompkins";"atompkins";"";"";"";0;0
"atotalmonet";"atotalmonet";"";"";"";0;0
"atthetopforever";"atthetopforever";"";"";"";0;0
"AttorneyCrump";"AttorneyCrump";"";"";"";0;0
"AttyAbdul";"AttyAbdul";"";"";"";0;0
"AttyTMD";"AttyTMD";"";"";"";0;0
"auctnr1";"auctnr1";"";"";"";0;0
"AuditorKY";"AuditorKY";"";"";"";0;0
"AudraMalene";"AudraMalene";"";"";"";0;0
"AudubonFL";"AudubonFL";"";"";"";0;0
"augustine_glenn";"augustine_glenn";"";"";"";0;0
"AuroraChamberCO";"AuroraChamberCO";"";"";"";0;0
"aurorasentinel";"aurorasentinel";"";"";"";0;0
"Ausbiz";"Ausbiz";"";"";"";0;0
"AustinBaird";"AustinBaird";"";"";"";0;0
"AustinJenkinsN3";"AustinJenkinsN3";"";"";"";0;0
"autaut991";"autaut991";"";"";"";0;0
"AuthenticVegas";"AuthenticVegas";"";"";"";0;0
"Autism";"Autism";"";"";"";0;0
"autismspeaks";"autismspeaks";"";"";"";0;0
"AutismSpeaksOH";"AutismSpeaksOH";"";"";"";0;0
"autoprofessor17";"autoprofessor17";"";"";"";0;0
"Autosinsider";"Autosinsider";"";"";"";0;0
"autumnandews08";"autumnandews08";"";"";"";0;0
"avaldezdarnell";"avaldezdarnell";"";"";"";0;0
"avandiver3";"avandiver3";"";"";"";0;0
"AVFCOfficial";"AVFCOfficial";"";"";"";0;0
"avinovamedia";"avinovamedia";"";"";"";0;0
"aviselk";"aviselk";"";"";"";0;0
"AVMAvets";"AVMAvets";"";"";"";0;0
"AvoCigars";"AvoCigars";"";"";"";0;0
"avolberding";"avolberding";"";"";"";0;0
"AvonLakeOhio";"AvonLakeOhio";"";"";"";0;0
"AvyDanage";"AvyDanage";"";"";"";0;0
"AwakeTN";"AwakeTN";"";"";"";0;0
"awprokop";"awprokop";"";"";"";0;0
"awrichardson";"awrichardson";"";"";"";0;0
"awzurcher";"awzurcher";"";"";"";0;0
"Axiom_AZ";"Axiom_AZ";"";"";"";0;0
"AyeMr_Foreman";"AyeMr_Foreman";"";"";"";0;0
"AyeVeeGee";"AyeVeeGee";"";"";"";0;0
"ayewolfe";"ayewolfe";"";"";"";0;0
"AymanM";"AymanM";"";"";"";0;0
"AynsFriend";"AynsFriend";"";"";"";0;0
"AYRFKM1";"AYRFKM1";"";"";"";0;0
"AZ1Thomas";"AZ1Thomas";"";"";"";0;0
"AZ4RDP";"AZ4RDP";"";"";"";0;0
"AZadvocacy";"AZadvocacy";"";"";"";0;0
"AzAFP";"AzAFP";"";"";"";0;0
"AZAvondaleNews";"AZAvondaleNews";"";"";"";0;0
"AZCAA";"AZCAA";"";"";"";0;0
"AzCapitolTimes";"AzCapitolTimes";"";"";"";0;0
"azcapmedia";"azcapmedia";"";"";"";0;0
"AZCardinals";"AZCardinals";"";"";"";0;0
"AZCDL";"AZCDL";"";"";"";0;0
"azcentral";"azcentral";"";"";"";0;0
"AZChamber";"AZChamber";"";"";"";0;0
"AZCharterSchool";"AZCharterSchool";"";"";"";0;0
"azcInsider";"azcInsider";"";"";"";0;0
"AzCities";"AzCities";"";"";"";0;0
"azcopinions";"azcopinions";"";"";"";0;0
"AZCounties";"AZCounties";"";"";"";0;0
"azcpolitics";"azcpolitics";"";"";"";0;0
"azcsports";"azcsports";"";"";"";0;0
"azdangonzalez";"azdangonzalez";"";"";"";0;0
"AZDemParty";"AZDemParty";"";"";"";0;0
"AZDHS";"AZDHS";"";"";"";0;0
"azds";"azds";"";"";"";0;0
"AZEdChoice";"AZEdChoice";"";"";"";0;0
"azedschools";"azedschools";"";"";"";0;0
"azfamily";"azfamily";"";"";"";0;0
"azfec";"azfec";"";"";"";0;0
"AZFTF";"AZFTF";"";"";"";0;0
"AZGOP";"AZGOP";"";"";"";0;0
"AZGOPLD24";"AZGOPLD24";"";"";"";0;0
"AZGretchen";"AZGretchen";"";"";"";0;0
"azhighground";"azhighground";"";"";"";0;0
"AZHouseDems";"AZHouseDems";"";"";"";0;0
"AZHouseGOP";"AZHouseGOP";"";"";"";0;0
"Azi";"Azi";"";"";"";0;0
"AZIndianGaming";"AZIndianGaming";"";"";"";0;0
"AZKidney";"AZKidney";"";"";"";0;0
"azlatinomedia";"azlatinomedia";"";"";"";0;0
"AZLD16Dems";"AZLD16Dems";"";"";"";0;0
"AZMayorMitchell";"AZMayorMitchell";"";"";"";0;0
"aznonprofits";"aznonprofits";"";"";"";0;0
"azpolicy";"azpolicy";"";"";"";0;0
"AzPowergirl";"AzPowergirl";"";"";"";0;0
"AZRegents";"AZRegents";"";"";"";0;0
"azrepbobthorpe";"azrepbobthorpe";"";"";"";0;0
"AzSBA";"AzSBA";"";"";"";0;0
"AzSCA";"AzSCA";"";"";"";0;0
"azsciencecenter";"azsciencecenter";"";"";"";0;0
"AZSenateDems";"AZSenateDems";"democrat";"senate_group";"AZ";5802;374
"AZSenateGOP";"AZSenateGOP";"GOP";"senate_group";"AZ";5258;603
"AzSportsGirl63";"AzSportsGirl63";"";"";"";0;0
"AZStateBar";"AZStateBar";"";"";"";0;0
"AZs_Politics";"AZs_Politics";"";"";"";0;0
"AZTaxResearch";"AZTaxResearch";"";"";"";0;0
"AZTreasurer";"AZTreasurer";"";"";"";0;0
"azwater";"azwater";"";"";"";0;0
"AzzurriFanPhil";"AzzurriFanPhil";"";"";"";0;0
"az_osteo";"az_osteo";"";"";"";0;0
"AZ_Rene";"AZ_Rene";"";"";"";0;0
"a_gillum";"a_gillum";"";"";"";0;0
"A_L";"A_L";"";"";"";0;0
"a_yeung";"a_yeung";"";"";"";0;0
"B2PSeattle";"B2PSeattle";"";"";"";0;0
"B4ADavid";"B4ADavid";"";"";"";0;0
"babo_sirin";"babo_sirin";"";"";"";0;0
"BabsofBtown";"BabsofBtown";"";"";"";0;0
"BacaForSenateNM";"BacaForSenateNM";"";"";"";0;0
"BachelorABC";"BachelorABC";"";"";"";0;0
"BackcountryU";"BackcountryU";"";"";"";0;0
"BackpocketBrew";"BackpocketBrew";"";"";"";0;0
"BackusHospital";"BackusHospital";"";"";"";0;0
"backyardconserv";"backyardconserv";"";"";"";0;0
"BadFatherHan";"BadFatherHan";"";"";"";0;0
"BadgerMBB";"BadgerMBB";"";"";"";0;0
"BadtotheBohn";"BadtotheBohn";"";"";"";0;0
"BagwellVA";"BagwellVA";"";"";"";0;0
"Bakari_Sellers";"Bakari_Sellers";"";"";"";0;0
"balderson";"balderson";"";"";"";0;0
"Baldylocks13";"Baldylocks13";"";"";"";0;0
"Bald_n_Surly";"Bald_n_Surly";"";"";"";0;0
"ballotpedia";"ballotpedia";"";"";"";0;0
"BalsamsResort";"BalsamsResort";"";"";"";0;0
"BaltBizOnline";"BaltBizOnline";"";"";"";0;0
"baltimoresun";"baltimoresun";"";"";"";0;0
"bamaral44";"bamaral44";"";"";"";0;0
"BamCarney";"BamCarney";"";"";"";0;0
"BanditGolf";"BanditGolf";"";"";"";0;0
"bangordailynews";"bangordailynews";"";"";"";0;0
"BarackObama";"BarackObama";"";"";"";0;0
"BarbaraAnnRI";"BarbaraAnnRI";"";"";"";0;0
"BarbaraComstock";"BarbaraComstock";"";"";"";0;0
"BarbaraJWalters";"BarbaraJWalters";"";"";"";0;0
"barbaraslavin1";"barbaraslavin1";"";"";"";0;0
"BarclaycardUS";"BarclaycardUS";"";"";"";0;0
"BARCS_SHELTER";"BARCS_SHELTER";"";"";"";0;0
"BarleyHouse";"BarleyHouse";"";"";"";0;0
"barmagazine";"barmagazine";"";"";"";0;0
"Barrett4MKE";"Barrett4MKE";"";"";"";0;0
"barrettmarson";"barrettmarson";"";"";"";0;0
"BarronG510";"BarronG510";"";"";"";0;0
"barronsonline";"barronsonline";"";"";"";0;0
"bartmsmith";"bartmsmith";"";"";"";0;0
