"tid";"screen_name"
"691419229497634820";"adndotcom"
"691719897043197952";"adndotcom"
"695058091872653312";"adndotcom"
"695294840850903040";"adndotcom"
"696735640788946944";"adndotcom"
"704372261294243840";"adndotcom"
"708096308259610624";"adndotcom"
"708217308489977857";"adndotcom"
"710895278551773184";"adndotcom"
"712678618405548032";"adndotcom"
"713851817541525504";"adndotcom"
"717752795441434624";"adndotcom"
"717753130834731008";"adndotcom"
"720139525612113920";"adndotcom"
"720639070250999809";"adndotcom"
"722440905253257218";"adndotcom"
"722567302625898497";"adndotcom"
"724673645751099392";"adndotcom"
"729142023135973377";"adndotcom"
"729890279000399872";"adndotcom"
"705067685680254976";"ADNIditarod"
"706881088405118976";"ADNIditarod"
"695783424884232192";"ADongDM"
"695784707196235777";"ADongDM"
"712337251368312832";"AdoptionNetCle"
"707635962260660226";"ADP"
"709758739029606400";"ADP"
"696851855641591809";"adrian_gray"
"696426364828712960";"Adrienne711"
"708158520831553536";"adriparsonss"
"698920208040271872";"AdultStem"
"692000607780081665";"AdvanceOhio"
"723246139558993921";"advocate360"
"702961616111861760";"adwolfson"
"708362648002367493";"adwolfson"
"708366847431843840";"adwolfson"
"683061575071084544";"ad_wilson"
"695270468937457665";"ad_wilson"
"712320738297028610";"ad_wilson"
"713833218785558528";"aebradigan"
"687081457160855552";"aebrandenburger"
"692806733102780417";"aedurkinricher"
"701898292842643459";"aedurkinricher"
"710536920317689856";"aedurkinricher"
"715698792608231424";"aedurkinricher"
"715976761859813376";"aedurkinricher"
"722827157026811904";"aedurkinricher"
"689575352746786817";"aedwardslevy"
"693122428793393153";"aedwardslevy"
"700371080205225987";"aedwardslevy"
"700439237095772160";"aedwardslevy"
"705572561724178433";"aedwardslevy"
"706894698758193153";"aedwardslevy"
"708076135700172800";"aedwardslevy"
"714511424827985920";"aedwardslevy"
"684921950293094401";"aeg0707"
"718877532016091138";"aerodgers"
"718059492580130816";"AETV"
"686717777135185920";"AfAmDemocrats"
"706663192345227264";"AfAmDemocrats"
"712686457446531072";"AfAmDemocrats"
"716682859587698688";"AfAmDemocrats"
"717011277818818560";"AfAmDemocrats"
"728269808987451393";"AfAmDemocrats"
"728278285600362497";"AfAmDemocrats"
"692130932623540224";"AFAofIndiana"
"726082757252644864";"AFCYRs"
"688067309596889088";"AFLCIO"
"690180241931816960";"AFLCIO"
"696474533327466496";"AFLCIO"
"704742934629888000";"AFLCIO"
"706100231633510400";"AFLCIO"
"717741014358827008";"AFLCIO"
"725730482688643072";"AFLCIO"
"686690823967096832";"AFLCIOCO"
"703251663847489536";"AFMorrill"
"717432418320453633";"AFPMichigan"
"710490180260642816";"AFPSCarolina"
"691726578800287748";"AFPSD"
"702582171530338305";"AFPSD"
"717090473626759168";"AFRnet"
"695623752294522881";"afroamcivilwar"
"697239215646466048";"AFSCMEMN5"
"694633967622971392";"AftertheBell"
"695725080521940992";"AftertheBell"
"722525837266984960";"AftertheBell"
"710477525470679042";"AFTkansas"
"694515102356213764";"aftmichigan"
"694516857349541888";"aftmichigan"
"694996930854785025";"aftmichigan"
"697124745502945282";"aftmichigan"
"697125301105664000";"aftmichigan"
"697127616734720000";"aftmichigan"
"697127734359752706";"aftmichigan"
"699648856544272384";"aftmichigan"
"702298305389322240";"aftmichigan"
"702298305389322240";"AFTunion"
"693084045572444160";"AFTWV"
"708308826634768384";"AFTWV"
"708309018725519361";"AFTWV"
"727592089018503168";"AFTWV"
"689217560080990209";"AGAlanWilson"
"714520657355272193";"AGAlanWilson"
"714523226181865472";"AGAlanWilson"
"715248377231966208";"AGAlanWilson"
"715283606869045248";"AGAlanWilson"
"715296948014694400";"AGAlanWilson"
"715306485832486912";"AGAlanWilson"
"715311439800639488";"AGAlanWilson"
"719942110951161858";"AGAlanWilson"
"694704613405011968";"agarre"
"719125225728827396";"agentvf"
"692171686062460929";"AGJeffLandry"
"694333219982807040";"AGJeffLandry"
"700521017584693249";"AGJeffLandry"
"727169279246913537";"AGJeffLandry"
"729803552865062913";"AGJeffLandry"
"685192956878413824";"AGJimHood"
"694972889829883904";"AGKilmartin"
"722599470144364544";"AGMarkHerring"
"724775833668321286";"AGMarkHerring"
"693231881857449984";"AGOWA"
"696771631985860608";"AGOWA"
"718204343908851712";"AGOWA"
"718211334559522816";"AGOWA"
"728688411050020864";"AGOWA"
"712671607785914368";"AGPamBondi"
"689560124122357760";"AGSchneiderman"
"717356053059473410";"AGSchneiderman"
"693158953283252227";"AguilarFor32"
"694288763522936832";"AguilarFor32"
"694289665675767809";"AguilarFor32"
"694315169707659264";"AguilarFor32"
"694315353975853056";"AguilarFor32"
"694605446951280640";"AguilarFor32"
"695663825773694977";"AguilarFor32"
"700050926619373570";"AguilarFor32"
"702231619978076164";"AguilarFor32"
"705462795265929216";"AguilarFor32"
"707285020994461697";"AguilarFor32"
"709447776174624768";"AguilarFor32"
"709836745412444160";"AguilarFor32"
"710213213502230529";"AguilarFor32"
"710213842102431744";"AguilarFor32"
"710214146944475136";"AguilarFor32"
"712392766840410112";"AguilarFor32"
"714493370932994048";"AguilarFor32"
"714922884292943872";"AguilarFor32"
"715260866128523265";"AguilarFor32"
"715266473338339328";"AguilarFor32"
"719613450306002944";"AguilarFor32"
"719618135175733249";"AguilarFor32"
"719628695632130049";"AguilarFor32"
"719653809518030848";"AguilarFor32"
"719924055546015744";"AguilarFor32"
"722806578487767041";"AguilarFor32"
"714543899788730368";"AGWilson"
"692903166279573504";"agx25"
"693665599654854656";"AG_Conservative"
"693835807640133632";"AG_Conservative"
"722043828987830272";"AG_Conservative"
"692219623790481408";"AHAinPhoenix"
"695707290431725568";"AHAMetroJackson"
"687689824413732864";"AHCJ_Pia"
"702679818194841600";"ahernandez85a"
"702685373420474369";"ahernandez85a"
"702687277189873664";"ahernandez85a"
"718508955517992961";"AHIPCoverage"
"701170384180088832";"ahstevens1"
"704098781227294720";"AIARhodeIsland"
"709484899758002176";"AICAF_Ogr"
"699614621301239808";"aidenfiorenza"
"700003140393783296";"aidenfiorenza"
"700003584352481282";"aidenfiorenza"
"704920432743477248";"aie2009"
"701171501089685505";"Aikenbound"
"699051371668983808";"aikenstandard"
"721958828279894016";"Aileen_E_Cole"
"710659637654233088";"AimeePatton11"
"713027230402629634";"AimeePatton11"
"728014077050621953";"AimeePatton11"
"686404431902932992";"aimeevancleave"
"686585895936331776";"aimeevancleave"
"686661887774216192";"aimeevancleave"
"700820225600585730";"aimeevancleave"
"711964706479550466";"aimeevancleave"
"713040989376487424";"aimeevancleave"
"721010727167729666";"aimeevancleave"
"683867878051966978";"aimee_ortiz"
"699962624700608513";"Aine"
"692761348434894848";"airandspace"
"702927582656897024";"Airbnb"
"694990566971539457";"airmailer"
"695285599016722432";"airmailer"
"720285760411316224";"ajc"
"720323313038422017";"ajc"
"723262861989019648";"ajc"
"728618588479864832";"ajc"
"719626079657463808";"ajcads"
"720343360444219392";"ajcads"
"720961383903444992";"ajcads"
"721075646038962176";"ajcads"
"722161513973329923";"ajcads"
"723484249114947585";"ajcads"
"723906788534423552";"ajcads"
"724703038036955136";"ajcads"
"725059389531545600";"ajcads"
"725665645485002752";"ajcads"
"725730072758521856";"ajcads"
"727213299016818694";"ajcads"
"727851028654264320";"ajcads"
"719700899996811264";"AJCBreakdown"
"722560950721765376";"AJCBreakdown"
"723937914392989696";"ajcdeane"
"721011012372008960";"ajcorchado"
"718182070317686784";"AJCsports"
"718187512422916096";"AJCsports"
"718484327751925760";"AJCsports"
"718633809915297793";"AJCsports"
"718637045254594560";"AJCsports"
"718967298724347904";"AJCsports"
"719325133341597696";"AJCsports"
"719373929605918721";"AJCsports"
"719903151516753922";"AJCsports"
"719939027139432448";"AJCsports"
"719986391317409793";"AJCsports"
"720280493640450050";"AJCsports"
"720289250281930752";"AJCsports"
"720299499973783556";"AJCsports"
"720341305474289664";"AJCsports"
"720493206622879744";"AJCsports"
"720496316506370050";"AJCsports"
"720516493776195584";"AJCsports"
"720683170669195265";"AJCsports"
"720708002349727744";"AJCsports"
"721146990885793792";"AJCsports"
"721542415996305408";"AJCsports"
"721548055363874816";"AJCsports"
"722130657833586688";"AJCsports"
"722171879763668992";"AJCsports"
"722238975155576832";"AJCsports"
"722439967063064576";"AJCsports"
"722456380901310464";"AJCsports"
"722500107053174784";"AJCsports"
"722638293364580352";"AJCsports"
"722865260307345408";"AJCsports"
"722893338827816960";"AJCsports"
"723240267676004358";"AJCsports"
"723270360939003908";"AJCsports"
"723315994291220480";"AJCsports"
"723352659206541313";"AJCsports"
"723515748379975680";"AJCsports"
"723745577708732416";"AJCsports"
"724053834574749698";"AJCsports"
"724433746628345856";"AJCsports"
"724817305570566144";"AJCsports"
"724953928912257024";"AJCsports"
"725007345932226561";"AJCsports"
"725039532513628160";"AJCsports"
"725176789815955457";"AJCsports"
"725483042643521537";"AJCsports"
"725702557813866496";"AJCsports"
"725852416340557825";"AJCsports"
"725872884250497025";"AJCsports"
"725883007840706561";"AJCsports"
"725892782720618496";"AJCsports"
"725903281524862976";"AJCsports"
"725934837828198400";"AJCsports"
"725944197140770818";"AJCsports"
"726591612676116480";"AJCsports"
"726963176198266883";"AJCsports"
"727226767589695488";"AJCsports"
"727241328195698688";"AJCsports"
"727350429340831744";"AJCsports"
"727551577259696128";"AJCsports"
"727561405512224768";"AJCsports"
"727578527302823943";"AJCsports"
"727694940021653508";"AJCsports"
"727918701517803524";"AJCsports"
"728014815466270720";"AJCsports"
"728077532021432322";"AJCsports"
"728087268674527232";"AJCsports"
"728261149121236993";"AJCsports"
"728271046399397888";"AJCsports"
"728630747255427072";"AJCsports"
"728646486083375104";"AJCsports"
"728769869009850368";"AJCsports"
"728789186917076994";"AJCsports"
"728792586308206592";"AJCsports"
"729100260048547841";"AJCsports"
"729103044386893826";"AJCsports"
"729459657949990912";"AJCsports"
"690696429044699136";"AJFriesNH"
"716330668448288768";"ajjaffe"
"704021336176402432";"AJKoski16"
"709819935275536384";"AJKoski16"
"703951529082884096";"ajost"
"705832138747351041";"ajost"
"718095811775586304";"ajost"
"701185107764387840";"ajoys1"
"692127446204862468";"ak2WorkDay"
"697043853963108352";"ak2WorkDay"
"697461944400408576";"akahnnyc"
"697462576851087360";"akahnnyc"
"727065214689120257";"akansaskid"
"694535077494145024";"akarl_smith"
"694536258073264128";"akarl_smith"
"705517455116996608";"akarl_smith"
"709767292805115904";"akarl_smith"
"711934536335138817";"akarl_smith"
"712708980569743360";"akarl_smith"
"713437242044334080";"akarl_smith"
"716093698422018048";"akarl_smith"
"716094229815148544";"akarl_smith"
"717911169302929408";"akarl_smith"
"720307585652383745";"akarl_smith"
"722033211363069954";"akarl_smith"
"724285629622804480";"akarl_smith"
"727610804468625408";"akarl_smith"
"728247636298502144";"akarl_smith"
"729763047758303232";"akarl_smith"
"688059176501657600";"akasorority1908"
"688101676671209472";"akasorority1908"
"718124900855246848";"akasorority1908"
"700784590944796672";"AKateDugan"
"721994399505199104";"akclee"
"714315459705700352";"AKearthquake"
"700851171397767168";"AKEDUPDATE"
"717085829454237700";"akeefe"
"707220879751692288";"akempe1"
"707223193178808320";"akempe1"
"707398438300868608";"akempe1"
"712783585732861952";"akempe1"
"704909750480347137";"akgop"
"726490777115717632";"akgop"
"685313782315220992";"AkGovBillWalker"
"685513330581086208";"AkGovBillWalker"
"690373432752611329";"AkGovBillWalker"
"690400147625381893";"AkGovBillWalker"
"690421081153232896";"AkGovBillWalker"
"695492769620426752";"AkGovBillWalker"
"697935763548209152";"AkGovBillWalker"
"699778736334319617";"AkGovBillWalker"
"700525914921136128";"AkGovBillWalker"
"701982880868618240";"AkGovBillWalker"
"704884067804672001";"AkGovBillWalker"
"707323044692254721";"AkGovBillWalker"
"707665600961622016";"AkGovBillWalker"
"709500379717697536";"AkGovBillWalker"
"710341537297633282";"AkGovBillWalker"
"721028431463342080";"AkGovBillWalker"
"721845920279597056";"AkGovBillWalker"
"725400747760701440";"AkGovBillWalker"
"725401395851972608";"AkGovBillWalker"
"725402407669092352";"AkGovBillWalker"
"725402562594119680";"AkGovBillWalker"
"725405440499023872";"AkGovBillWalker"
"725405564772052993";"AkGovBillWalker"
"725466042793758720";"AkGovBillWalker"
"726489935037911040";"AkGovBillWalker"
"727994078210613250";"AkGovBillWalker"
"691417551809589248";"AKGrindernews"
"694997846219554816";"AKheadlamp"
"714498960463802368";"AKheadlamp"
"728308610762035200";"akhoya87"
"689136650111172608";"AKIndDems"
"708208888118583296";"AKIndDems"
"708379720484724736";"AKIndDems"
"722846557716881408";"AKIndDems"
"725926855216259073";"AKIndDems"
"728364002632290306";"AKIndDems"
"728732571471732736";"AKIndDems"
"728745109987074048";"AKIndDems"
"690203196782989312";"AKittleman"
"701297313424125952";"akjasoncrees"
"684134599077695488";"AKMatty"
"718577510414360577";"AKNationalGuard"
"719951850003255296";"AKNationalGuard"
"721947314860916736";"AKNationalGuard"
"707987955701264384";"akoseff"
"693570359577149440";"akovac17"
"693155028069027840";"akpolicyforum"
"701838956405469184";"AkQuixotic"
"721496561096597504";"AkQuixotic"
"721498517236092928";"AkQuixotic"
"703709718255165440";"akrietz"
"722470938655137792";"aksarbent"
"684105145274089472";"akscojo"
"700922504081252352";"AKSenateDems"
"718584668639997952";"AKSenateDems"
"718584759710932992";"AKSenateDems"
"721956112988155904";"AKSenateDems"
"722906340130095107";"AKSenateDems"
"728364002632290306";"AKSenateDems"
"691735430715191296";"AKSenMajority"
"705515941866504193";"AKSenMajority"
"712330147953676288";"AKSenMajority"
"717027848813305856";"AKSenMajority"
"719581571385151488";"AKShelleyHughes"
"714886576308822016";"akuchment"
"697512786729918464";"AK_OK"
"702559061334581248";"AK_OK"
"707665600961622016";"AK_OK"
"708178158265065472";"AK_OK"
"713079540172476416";"AK_OK"
"717854326656339969";"AK_OK"
"721845920279597056";"AK_OK"
"721847973747892225";"AK_OK"
"727252058512838656";"AK_OK"
"727252201878392832";"AK_OK"
"703307985712496640";"Al3xCole"
"707299229874544640";"AlabamaArise"
"725711282020605952";"AlabamaDeptofEd"
"709843774977880066";"AlabamaPolitics"
"710492308521803776";"AlabamaPolitics"
"710509997524824064";"AlabamaPolitics"
"710513192670142464";"AlabamaPolitics"
"710514128134078464";"AlabamaPolitics"
"710518406420664321";"AlabamaPolitics"
"710521269054087168";"AlabamaPolitics"
"710529400572227584";"AlabamaPolitics"
"710529568482787329";"AlabamaPolitics"
"712708903067213825";"AlabamaPolitics"
"712710299518967808";"AlabamaPolitics"
"728042474396999681";"AlabamaPolitics"
"728081337190481920";"AlabamaPolitics"
"728081533047734274";"AlabamaPolitics"
"718196117398282241";"alanagoodman"
"715892997464965120";"alana_austin"
"682923946623123457";"alanblinder"
"705861049094832128";"alanblinder"
"709096601642340352";"alanblinder"
"687113688399134722";"AlanColmes"
"705510098257506305";"AlanColmes"
"686959615355957248";"alanfranklin"
"707648135821004800";"alanfranklin"
"717481141226221568";"alanfranklin"
"717482472649273345";"alanfranklin"
"717485482569928704";"alanfranklin"
"717490843431505920";"alanfranklin"
"704331096645869568";"AlanGrayson"
"718531269617954816";"AlanGrayson"
"729113768937062400";"AlanGreenblatt"
"701997553655480320";"alanhe"
"719594399009669120";"alanhe"
"723305498066329601";"alanhe"
"717730316463439876";"alanjborsuk"
"694230339179417602";"alanmrogers"
"697864708137881600";"alanmrogers"
"700484112566525952";"alanmrogers"
"700816081007476736";"alanmrogers"
"700336590141448192";"AlanOstergren"
"699680033640611840";"AlanSalazarCO"
"706266528103030784";"AlanSalazarCO"
"710144896565293056";"AlanSalazarCO"
"698730035272818689";"AlanStockLV"
"707379394910638081";"AlanStockShow"
"710978181436563458";"AlanStockShow"
"713142311115296768";"AlanStockShow"
"716752178988187652";"AlanStockShow"
"697188193825849344";"AlanSuderman"
"702586176444764161";"AlanSuderman"
"702586738334629888";"AlanSuderman"
"705450901989752832";"alaopenmeetings"
"705450918666436608";"alaopenmeetings"
"707994019008151553";"alaopenmeetings"
"707994035080724480";"alaopenmeetings"
"707994050335350785";"alaopenmeetings"
"707994071168471040";"alaopenmeetings"
"708008593648279552";"alaopenmeetings"
"712689720799563776";"alaopenmeetings"
"712689736456937473";"alaopenmeetings"
"712689759206776833";"alaopenmeetings"
"712689774096547840";"alaopenmeetings"
"712689804228501504";"alaopenmeetings"
"712705923089698817";"alaopenmeetings"
"712705972939022336";"alaopenmeetings"
"725036091405905921";"alaopenmeetings"
"725036112788492289";"alaopenmeetings"
"725036132556230657";"alaopenmeetings"
"725036237527076866";"alaopenmeetings"
"696169725412380672";"ALarryRoss"
"695084227809800192";"AlaskaAFP"
"720661679470542849";"AlaskaAFP"
"704777576133185536";"AlaskaAir"
"704777901606989824";"AlaskaAir"
"705295548660625408";"alaskacommons"
"703374392907034624";"AlaskaDemocrats"
"729732270043471876";"AlaskaDemocrats"
"721899705987244033";"alaskapressclub"
"712067574016573440";"alaskarobotics"
"725721933401063425";"alaskarobotics"
"727003853002928128";"alaskarobotics"
"696823923984314368";"alaskascott"
"700453939938918400";"alaskascott"
"700520489161084929";"alaskascott"
"712079467556900864";"alaskascott"
"720109195534680065";"alaskascott"
"725926855216259073";"alaskascott"
"728346196264116224";"alaskascott"
